D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_39_323.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_39_323.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_39_323.jpg,0,0,0,9.384104E-06
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_39_389.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_39_389.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_39_389.jpg,0,0,0,4.831635E-06
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_39_457.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_39_457.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_39_457.jpg,0,0,0,1.384667E-05
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_39_524.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_39_524.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_39_524.jpg,0,0,0,1.415401E-06
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_39_591.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_39_591.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_39_591.jpg,0,0,0,4.626316E-06
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_39_664.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_39_664.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_39_664.jpg,0,0,0,1.370545E-05
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_39_731.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_39_731.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_39_731.jpg,0,0,0,1.071327E-05
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_39_798.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_39_798.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_39_798.jpg,0,0,0,6.652872E-06
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_39_866.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_39_866.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_39_866.jpg,0,0,0,2.295882E-07
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_39_934.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_39_934.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_39_934.jpg,0,0.1769489,0,0.05939063
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_40_002.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_40_002.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_40_002.jpg,0,0.42121,0,0.3590089
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_40_072.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_40_072.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_40_072.jpg,0,0.3084494,0,0.6593449
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_40_140.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_40_140.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_40_140.jpg,0,0.06703505,0,0.7583447
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_40_208.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_40_208.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_40_208.jpg,0,0,0,0.795957
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_40_276.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_40_276.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_40_276.jpg,0,0,0,0.7893425
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_40_343.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_40_343.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_40_343.jpg,0,0,0,0.7845854
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_40_410.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_40_410.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_40_410.jpg,0,0,0,0.7798574
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_40_481.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_40_481.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_40_481.jpg,0,0,0,0.773598
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_40_550.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_40_550.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_40_550.jpg,0,0,0,0.7689366
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_40_621.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_40_621.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_40_621.jpg,0,0,0,0.7627652
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_40_689.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_40_689.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_40_689.jpg,0,0.02558202,0,0.7655647
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_40_760.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_40_760.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_40_760.jpg,0,0.2617675,0,0.9180463
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_40_828.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_40_828.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_40_828.jpg,0,0.4492282,0,1.184177
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_40_894.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_40_894.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_40_894.jpg,0,0.6216072,0,1.581153
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_40_961.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_40_961.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_40_961.jpg,0,0.866668,0,2.334093
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_41_031.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_41_031.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_41_031.jpg,0,1,0,3.023023
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_41_099.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_41_099.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_41_099.jpg,0,0.9817711,0,3.95703
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_41_167.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_41_167.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_41_167.jpg,0,0.8048074,0,4.570139
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_41_238.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_41_238.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_41_238.jpg,-0.2,0.5631486,0,5.169748
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_41_306.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_41_306.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_41_306.jpg,0,0.3807189,0,5.464632
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_41_378.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_41_378.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_41_378.jpg,-0.05,0.3005137,0,5.694856
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_41_448.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_41_448.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_41_448.jpg,-0.2,0.2947622,0,5.901192
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_41_518.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_41_518.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_41_518.jpg,0,0.05840757,0,6.010061
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_41_584.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_41_584.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_41_584.jpg,-0.1,0,0,5.97571
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_41_652.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_41_652.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_41_652.jpg,-0.25,0,0,5.929638
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_41_719.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_41_719.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_41_719.jpg,0,0,0,5.877897
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_41_785.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_41_785.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_41_785.jpg,-0.15,0,0,5.839506
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_41_856.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_41_856.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_41_856.jpg,0,0,0,5.781764
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_41_926.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_41_926.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_41_926.jpg,-0.1,0,0,5.745727
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_41_997.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_41_997.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_41_997.jpg,0,0,0,5.692891
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_42_064.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_42_064.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_42_064.jpg,-0.1,0,0,5.657409
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_42_132.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_42_132.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_42_132.jpg,0,0,0,5.617081
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_42_202.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_42_202.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_42_202.jpg,-0.1,0,0,5.570197
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_42_271.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_42_271.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_42_271.jpg,0,0,0,5.530436
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_42_342.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_42_342.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_42_342.jpg,-0.1,0,0,5.48426
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_42_409.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_42_409.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_42_409.jpg,-0.25,0,0,5.442474
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_42_480.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_42_480.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_42_480.jpg,0,0.1701734,0,5.46316
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_42_547.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_42_547.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_42_547.jpg,0,0.3493025,0,5.632823
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_42_617.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_42_617.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_42_617.jpg,-0.05,0.1858835,0,5.864675
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_42_686.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_42_686.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_42_686.jpg,-0.2,0.002784261,0,5.878259
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_42_754.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_42_754.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_42_754.jpg,0,0,0,5.829241
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_42_823.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_42_823.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_42_823.jpg,-0.05,0,0,5.779574
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_42_891.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_42_891.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_42_891.jpg,-0.2,0,0,5.739084
D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\center_2019_02_17_16_58_42_963.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\left_2019_02_17_16_58_42_963.jpg,D:\Udacity Class\Self Driving Engineer\Behavioral-Cloning-Project04\Trainning_Images\IMG\right_2019_02_17_16_58_42_963.jpg,-0.05,0,0,5.685358
